cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr
154,가스기사,가스기사,가스기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,21.83,33.33,27.58
155,산업위생관리기사,산업위생관리기사,산업위생관리기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,48.13,54.17,51.15
156,품질경영기사,품질경영기사,품질경영기사,,Q-Net,True,국가기술자격,기사,17,경영/비즈니스,생산관리,qnet_major_list_2025,39.13,43.6,41.37
157,포장기사,포장기사,포장기사,,Q-Net,True,국가기술자격,기사,17,경영/비즈니스,생산관리,qnet_major_list_2025,63.87,29.73,46.8
158,제품디자인기사,제품디자인기사,제품디자인기사,,Q-Net,True,국가기술자격,기사,33,크리에이티브/미디어,디자인,qnet_major_list_2025,12.27,62.6,37.43
159,광학기사,광학기사,광학기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,37.47,27.4,32.43
160,세라믹기사,세라믹기사,세라믹기사,,Q-Net,True,국가기술자격,기사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,,,
161,식품안전기사,식품안전기사,식품안전기사,,Q-Net,True,국가기술자격,기사,30,교육/생활서비스,식품,qnet_major_list_2025,41.27,26.27,33.77
162,수산제조기사,수산제조기사,수산제조기사,,Q-Net,True,국가기술자격,기사,30,교육/생활서비스,식품,qnet_major_list_2025,12.0,84.13,48.07
163,식육가공기사,식육가공기사,식육가공기사,,Q-Net,True,국가기술자격,기사,30,교육/생활서비스,식품,qnet_major_list_2025,50.67,80.77,65.72
164,응용지질기사,응용지질기사,응용지질기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,48.27,41.8,45.03
165,승강기기사,승강기기사,승강기기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,30.83,32.23,31.53
166,종자기사,종자기사,종자기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,농업,qnet_major_list_2025,64.37,51.47,57.92
167,식물보호기사,식물보호기사,식물보호기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,임업,qnet_major_list_2025,55.37,45.63,50.5
168,화학분석기사,화학분석기사,화학분석기사,,Q-Net,True,국가기술자격,기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,28.5,20.27,24.38
169,산림기사,산림기사,산림기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,임업,qnet_major_list_2025,47.53,55.57,51.55
170,임업종묘기사,임업종묘기사,임업종묘기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,임업,qnet_major_list_2025,54.77,70.97,62.87
171,광해방지기사,광해방지기사,광해방지기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,광해방지,qnet_major_list_2025,78.53,24.43,51.48
172,화훼장식기사,화훼장식기사,화훼장식기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,농업,qnet_major_list_2025,87.07,54.57,70.82
173,축산기사,축산기사,축산기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,축산,qnet_major_list_2025,47.73,52.03,49.88
174,임산가공기사,임산가공기사,임산가공기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,임업,qnet_major_list_2025,50.7,67.73,59.22
175,유기농업기사,유기농업기사,유기농업기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,농업,qnet_major_list_2025,59.93,56.93,58.43
176,기상기사,기상기사,기상기사,,Q-Net,True,국가기술자격,기사,9,엔지니어링/산업기술,에너지.기상,qnet_major_list_2025,53.67,46.33,50.0
177,기상감정기사,기상감정기사,기상감정기사,,Q-Net,True,국가기술자격,기사,9,엔지니어링/산업기술,에너지.기상,qnet_major_list_2025,64.1,35.83,49.97
178,방사선비파괴검사기사,방사선비파괴검사기사,방사선비파괴검사기사,,Q-Net,True,국가기술자격,기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,40.6,45.83,43.22
179,초음파비파괴검사기사,초음파비파괴검사기사,초음파비파괴검사기사,,Q-Net,True,국가기술자격,기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,52.97,10.97,31.97
180,자기비파괴검사기사,자기비파괴검사기사,자기비파괴검사기사,,Q-Net,True,국가기술자격,기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,58.2,45.97,52.08
181,침투비파괴검사기사,침투비파괴검사기사,침투비파괴검사기사,,Q-Net,True,국가기술자격,기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,51.17,56.67,53.92
182,와전류비파괴검사기사,와전류비파괴검사기사,와전류비파괴검사기사,,Q-Net,True,국가기술자격,기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,75.2,47.23,61.22
183,누설비파괴검사기사,누설비파괴검사기사,누설비파괴검사기사,,Q-Net,True,국가기술자격,기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,57.3,56.2,56.75
184,수산양식기사,수산양식기사,수산양식기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,어업,qnet_major_list_2025,42.83,34.63,38.73
185,건축기사,건축기사,건축기사,,Q-Net,True,국가기술자격,기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,38.27,30.43,34.35
186,건축설비기사,건축설비기사,건축설비기사,,Q-Net,True,국가기술자격,기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,59.93,32.0,45.97
187,어업생산관리기사,어업생산관리기사,어업생산관리기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,어업,qnet_major_list_2025,45.37,32.23,38.8
188,공업계측제어기사,공업계측제어기사,공업계측제어기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,,,
189,버섯산업기사,버섯산업기사,버섯산업기사,,Q-Net,True,국가기술자격,산업기사,38,1차산업/자원,임업,qnet_major_list_2025,56.1,79.1,67.6
190,대기환경기사,대기환경기사,대기환경기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,38.6,29.7,34.15
191,수질환경기사,수질환경기사,수질환경기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,30.6,37.8,34.2
192,소음진동기사,소음진동기사,소음진동기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,47.37,43.6,45.48
193,"대기환경,수질환경,소음진동기사","대기환경,수질환경,소음진동기사","대기환경,수질환경,소음진동기사",,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,,,
194,계량기사,계량기사,계량기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,,,
195,공조냉동기계기사,공조냉동기계기사,공조냉동기계기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,38.23,34.4,36.32
196,철도신호기사,철도신호기사,철도신호기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,34.43,56.83,45.63
197,전기철도기사,전기철도기사,전기철도기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,46.5,51.6,49.05
198,건설재료시험기사,건설재료시험기사,건설재료시험기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,40.67,68.23,54.45
199,교통기사,교통기사,교통기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,도시.교통,qnet_major_list_2025,55.7,49.4,52.55
200,철도토목기사,철도토목기사,철도토목기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,45.7,54.93,50.32
201,시설원예기사,시설원예기사,시설원예기사,,Q-Net,True,국가기술자격,기사,38,1차산업/자원,농업,qnet_major_list_2025,41.53,26.07,33.8
202,시각디자인기사,시각디자인기사,시각디자인기사,,Q-Net,True,국가기술자격,기사,33,크리에이티브/미디어,디자인,qnet_major_list_2025,64.4,50.97,57.68
203,바이오화학제품제조기사,바이오화학제품제조기사,바이오화학제품제조기사,,Q-Net,True,국가기술자격,기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,51.57,75.0,63.28
204,설비보전기사,설비보전기사,설비보전기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,47.83,57.47,52.65
205,인간공학기사,인간공학기사,인간공학기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,71.57,70.13,70.85
206,소방설비기사(기계분야),소방설비기사(기계분야),소방설비기사(기계분야),,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,46.27,22.13,34.2
207,소방설비기사(전기분야),소방설비기사(전기분야),소방설비기사(전기분야),,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,46.93,41.77,44.35
208,생물분류기사,생물분류기사,생물분류기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,,,
209,자연생태복원기사,자연생태복원기사,자연생태복원기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,59.13,53.63,56.38
210,토양환경기사,토양환경기사,토양환경기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,43.17,44.3,43.73
211,폐기물처리기사,폐기물처리기사,폐기물처리기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,46.03,54.1,50.07
212,컬러리스트기사,컬러리스트기사,컬러리스트기사,,Q-Net,True,국가기술자격,기사,33,크리에이티브/미디어,디자인,qnet_major_list_2025,47.83,50.33,49.08
213,생물분류기사(식물),생물분류기사(식물),생물분류기사(식물),,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,62.7,68.23,65.47
214,생물분류기사(동물),생물분류기사(동물),생물분류기사(동물),,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,60.63,88.83,74.73
215,기계조립산업기사,기계조립산업기사,기계조립산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,24.27,60.27,42.27
216,판금제관산업기사,판금제관산업기사,판금제관산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,판금.제관.새시,qnet_major_list_2025,13.63,33.33,23.48
217,컴퓨터응용가공산업기사,컴퓨터응용가공산업기사,컴퓨터응용가공산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,51.07,55.63,53.35
218,용접산업기사,용접산업기사,용접산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,용접,qnet_major_list_2025,60.6,31.37,45.98
219,농업기계산업기사,농업기계산업기사,농업기계산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,29.5,77.07,53.28
220,사출금형산업기사,사출금형산업기사,사출금형산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,금형.공작기계,qnet_major_list_2025,36.9,60.33,48.62
221,프레스금형산업기사,프레스금형산업기사,프레스금형산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,금형.공작기계,qnet_major_list_2025,40.53,63.07,51.8
222,철도차량산업기사,철도차량산업기사,철도차량산업기사,,Q-Net,True,국가기술자격,산업기사,40,모빌리티/운송,철도,qnet_major_list_2025,7.7,,3.85
223,기계설계산업기사,기계설계산업기사,기계설계산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,30.5,57.3,43.9
224,윤활관리산업기사,윤활관리산업기사,윤활관리산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,
225,자동화설비산업기사,자동화설비산업기사,자동화설비산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,21.77,44.87,33.32
226,설비보전산업기사,설비보전산업기사,설비보전산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,40.0,71.53,55.77
227,전기철도산업기사,전기철도산업기사,전기철도산업기사,,Q-Net,True,국가기술자격,산업기사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,29.2,47.73,38.47
228,건설기계설비산업기사,건설기계설비산업기사,건설기계설비산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,29.7,47.97,38.83
229,배관산업기사,배관산업기사,배관산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건설배관,qnet_major_list_2025,8.0,21.43,14.72
230,철도운송산업기사,철도운송산업기사,철도운송산업기사,,Q-Net,True,국가기술자격,산업기사,40,모빌리티/운송,운전.운송,qnet_major_list_2025,60.7,85.57,73.13
231,영사산업기사,영사산업기사,영사산업기사,,Q-Net,True,국가기술자격,산업기사,34,크리에이티브/미디어,방송,qnet_major_list_2025,45.53,58.3,50.64
232,콘크리트산업기사,콘크리트산업기사,콘크리트산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,31.77,62.87,47.32
233,건설기계정비산업기사,건설기계정비산업기사,건설기계정비산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,34.23,52.77,43.5
234,궤도장비정비산업기사,궤도장비정비산업기사,궤도장비정비산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,16.07,16.67,16.37
235,자동차정비산업기사,자동차정비산업기사,자동차정비산업기사,,Q-Net,True,국가기술자격,산업기사,13,엔지니어링/산업기술,자동차,qnet_major_list_2025,24.27,54.47,39.37
236,패션머천다이징산업기사,패션머천다이징산업기사,패션머천다이징산업기사,,Q-Net,True,국가기술자격,산업기사,32,교육/생활서비스,의복,qnet_major_list_2025,85.3,72.63,78.97
237,정밀측정산업기사,정밀측정산업기사,정밀측정산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,46.87,78.93,62.9
238,금속재료산업기사,금속재료산업기사,금속재료산업기사,,Q-Net,True,국가기술자격,산업기사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,43.7,49.67,46.68
239,금속제련산업기사,금속제련산업기사,금속제련산업기사,,Q-Net,True,국가기술자격,산업기사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,,,
