major_code,major_name,domain_sub_code_raw,domain_sub_name_raw,domain_main_code_raw,domain_main_name_raw,major_id,domain_label_candidate,source
9672,경영정보과학부(동아대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9672,생산관리,qnet_udept_oblig_list
9673,Bakery&Beverage(전공·과·학과·전공),222,제과·제빵,22,식품·가공,major_qnet_9673,기타,qnet_udept_oblig_list
9674,제과제빵창업(전공·과·학과·전공),221,식품,22,식품·가공,major_qnet_9674,식품,qnet_udept_oblig_list
9675,의약생명과학(과·학과·전공),182,위험물,18,화학,major_qnet_9675,위험물,qnet_udept_oblig_list
9676,글로벌소프트웨어융합(과·학과·전공),211,정보기술,21,정보통신,major_qnet_9676,정보통신,qnet_udept_oblig_list
9677,스마트도시(학부·과·학과·전공),144,도시·교통,14,건설,major_qnet_9677,기타,qnet_udept_oblig_list
9678,종합시스템공학,161,기계제작,16,기계,major_qnet_9678,기계,qnet_udept_oblig_list
9679,도로교량및도하공정(과·학과·전공),142,토목,14,건설,major_qnet_9679,토목,qnet_udept_oblig_list
9680,외식조리디저트(과·학과·전공),222,제과·제빵,22,식품·가공,major_qnet_9680,기타,qnet_udept_oblig_list
9681,물리에너지(과·학과·전공),252,비파괴검사,25,안전관리,major_qnet_9681,비파괴검사,qnet_udept_oblig_list
9682,동물자연보호(과·학과·전공),261,환경,26,환경·에너지,major_qnet_9682,환경,qnet_udept_oblig_list
9683,무인기산업(과·학과·전공),142,토목,14,건설,major_qnet_9683,토목,qnet_udept_oblig_list
9684,자원개발(과·학과·전공),151,채광,15,광업자원,major_qnet_9684,채광,qnet_udept_oblig_list
9685,회계학과(가톨릭대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9685,생산관리,qnet_udept_oblig_list
9686,빅데이터·응용통계학과(동국대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9686,생산관리,qnet_udept_oblig_list
9687,화학에너지융합(학부·과·학과·전공),182,위험물,18,화학,major_qnet_9687,위험물,qnet_udept_oblig_list
9688,나노화학생명공학,181,화공,18,화학,major_qnet_9688,화공,qnet_udept_oblig_list
9689,행정학과(동아대학교만 해당),144,도시·교통,14,건설,major_qnet_9689,기타,qnet_udept_oblig_list
9690,행정학과(숙명여자대학교만 해당),144,도시·교통,14,건설,major_qnet_9690,기타,qnet_udept_oblig_list
9691,디저트제과제빵(과·학과·전공),222,제과·제빵,22,식품·가공,major_qnet_9691,기타,qnet_udept_oblig_list
9692,자율주행AI(과·학과·전공),161,기계제작,16,기계,major_qnet_9692,기계,qnet_udept_oblig_list
9693,무역물류경영학과(배재대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9693,생산관리,qnet_udept_oblig_list
9694,방송영화영상(과·학과·전공),211,정보기술,21,정보통신,major_qnet_9694,정보통신,qnet_udept_oblig_list
9695,경제금융학과(경성대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9695,생산관리,qnet_udept_oblig_list
9696,글로벌관광호텔학부(배재대학교만 해당),061,보건·의료,6,보건·의료,major_qnet_9696,기타,qnet_udept_oblig_list
9698,금속·주얼리디자인(과·전공·학과),082,디자인,8,문화·예술·디자인·방송,major_qnet_9698,디자인,qnet_udept_oblig_list
9699,인삼(학과·과·전공),241,농업,24,농림어업,major_qnet_9699,농업,qnet_udept_oblig_list
9700,어류양식(학과·과·전공),244,어업,24,농림어업,major_qnet_9700,기타,qnet_udept_oblig_list
9701,AI정보통신(과·학과·전공),202,전자,20,전기·전자,major_qnet_9701,전자,qnet_udept_oblig_list
9702,전기전자공학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9702,생산관리,qnet_udept_oblig_list
9703,조선공학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9703,생산관리,qnet_udept_oblig_list
9704,기계공학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9704,생산관리,qnet_udept_oblig_list
9705,국방경영학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9705,생산관리,qnet_udept_oblig_list
9706,해양학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9706,생산관리,qnet_udept_oblig_list
9707,사이버학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9707,생산관리,qnet_udept_oblig_list
9708,인공지능학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9708,생산관리,qnet_udept_oblig_list
9709,국제관계학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9709,생산관리,qnet_udept_oblig_list
9710,군사전략학과(해군사관학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9710,생산관리,qnet_udept_oblig_list
9711,경제금융학부(영남대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9711,생산관리,qnet_udept_oblig_list
9712,경제학과(창원대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9712,생산관리,qnet_udept_oblig_list
9713,경영학과(가천대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9713,생산관리,qnet_udept_oblig_list
9714,경영학과(경상국립대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9714,생산관리,qnet_udept_oblig_list
9715,경영학부(경상국립대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9715,생산관리,qnet_udept_oblig_list
9716,행정학전공(경성대학교 만 해당),144,도시·교통,14,건설,major_qnet_9716,기타,qnet_udept_oblig_list
9717,행정학과(경일대학교 만 해당),144,도시·교통,14,건설,major_qnet_9717,기타,qnet_udept_oblig_list
9718,글로벌금융경영학부(상명대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9718,생산관리,qnet_udept_oblig_list
9719,국제통상학과(서경대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9719,생산관리,qnet_udept_oblig_list
9720,회계학과(서경대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9720,생산관리,qnet_udept_oblig_list
9721,행정학전공(숭실대학교 만 해당),144,도시·교통,14,건설,major_qnet_9721,기타,qnet_udept_oblig_list
9722,행정·정보관리전공(숭실대학교 만 해당),144,도시·교통,14,건설,major_qnet_9722,기타,qnet_udept_oblig_list
9723,물류경영과(장안대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9723,생산관리,qnet_udept_oblig_list
9724,경제학과(충남대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9724,생산관리,qnet_udept_oblig_list
9725,무역학과(한양대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9725,생산관리,qnet_udept_oblig_list
9726,무역학과(한양대학교ERICA 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9726,생산관리,qnet_udept_oblig_list
9727,실버스포츠(학과·과·전공),061,보건·의료,6,보건·의료,major_qnet_9727,기타,qnet_udept_oblig_list
9728,국방군사(학과·과·전공),182,위험물,18,화학,major_qnet_9728,위험물,qnet_udept_oblig_list
9729,드론정보(공학과·학과·과·전공),142,토목,14,건설,major_qnet_9729,토목,qnet_udept_oblig_list
9730,웹툰(학과·과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_9730,디자인,qnet_udept_oblig_list
9731,보건과학과(대구한의대학교 만 해당),251,안전관리,25,안전관리,major_qnet_9731,기타,qnet_udept_oblig_list
9732,금융보험학과(전주대학교 만 해당),251,안전관리,25,안전관리,major_qnet_9732,기타,qnet_udept_oblig_list
9733,스마트플랜트(공학)(과·학과·전공),141,건축,14,건설,major_qnet_9733,건축,qnet_udept_oblig_list
9734,네트워크정보보안(과·학과·전공),211,정보기술,21,정보통신,major_qnet_9734,정보통신,qnet_udept_oblig_list
9735,관광서비스경영(과·학과·전공),061,보건·의료,6,보건·의료,major_qnet_9735,기타,qnet_udept_oblig_list
9736,산업기술융합(공학)(과·학과·전공),182,위험물,18,화학,major_qnet_9736,위험물,qnet_udept_oblig_list
9737,조소판화미디어(과·학과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_9737,디자인,qnet_udept_oblig_list
9738,무대영상디자인(과·학과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_9738,디자인,qnet_udept_oblig_list
9739,석유(공학)(과·학과·전공),142,토목,14,건설,major_qnet_9739,토목,qnet_udept_oblig_list
9740,AI소프트웨어(과·학과·전공),211,정보기술,21,정보통신,major_qnet_9740,정보통신,qnet_udept_oblig_list
9741,도시경제부동산학과(세명대학교 만 해당),142,토목,14,건설,major_qnet_9741,토목,qnet_udept_oblig_list
9742,경상학부(경제학과)(건국대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9742,생산관리,qnet_udept_oblig_list
9743,산업기술융합공학과(전남대학교 만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9743,생산관리,qnet_udept_oblig_list
9744,문화재수리(과·학과·전공),141,건축,14,건설,major_qnet_9744,건축,qnet_udept_oblig_list
9745,전기설비설계(과정),201,전기,20,전기·전자,major_qnet_9745,전기,qnet_udept_oblig_list
9746,무역학과(수원대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9746,생산관리,qnet_udept_oblig_list
9747,경영학과(경원대학교만해당),251,안전관리,25,안전관리,major_qnet_9747,기타,qnet_udept_oblig_list
9748,생체의학(과·학과·전공),061-2,보건·의료(국제의료관광코디네이터),6,보건·의료,major_qnet_9748,기타,qnet_udept_oblig_list
9749,산업안전소방(학과·과·전공),251,안전관리,25,안전관리,major_qnet_9749,기타,qnet_udept_oblig_list
9750,위치정보시스템(학과· 과· 전공),142,토목,14,건설,major_qnet_9750,토목,qnet_udept_oblig_list
9751,데이터사이언스(학과· 과· 전공),024,생산관리,2,경영·회계·사무,major_qnet_9751,생산관리,qnet_udept_oblig_list
9752,행정학과(국립공주대학교만해당),144,도시·교통,14,건설,major_qnet_9752,기타,qnet_udept_oblig_list
9753,환경공정(과· 학과· 전공),261,환경,26,환경·에너지,major_qnet_9753,환경,qnet_udept_oblig_list
9754,회계학과(동국대학교WISE),024,생산관리,2,경영·회계·사무,major_qnet_9754,생산관리,qnet_udept_oblig_list
9755,전기공정 및 자동화(학과· 과· 전공),201,전기,20,전기·전자,major_qnet_9755,전기,qnet_udept_oblig_list
9756,자원(학과· 과· 전공),142,토목,14,건설,major_qnet_9756,토목,qnet_udept_oblig_list
9757,관광정보산업계열,211,정보기술,21,정보통신,major_qnet_9757,정보통신,qnet_udept_oblig_list
9758,경찰행정학과(계명대학교만해당),251,안전관리,25,안전관리,major_qnet_9758,기타,qnet_udept_oblig_list
9759,항노화신소재과학(학과· 과· 전공),181,화공,18,화학,major_qnet_9759,화공,qnet_udept_oblig_list
9760,AI전기제어(학과· 과· 전공),201,전기,20,전기·전자,major_qnet_9760,전기,qnet_udept_oblig_list
9761,스페이스디자인(학과· 과· 전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_9761,디자인,qnet_udept_oblig_list
9762,제철신소재(계열· (학)과· 전공),162,기계장비설비·설치,16,기계,major_qnet_9762,기계,qnet_udept_oblig_list
9763,행정학과(경기대학교만해당),144,도시·교통,14,건설,major_qnet_9763,기타,qnet_udept_oblig_list
9764,스마트시티(학과· 과· 전공),144,도시·교통,14,건설,major_qnet_9764,기타,qnet_udept_oblig_list
9765,네트워크·정보보안(학과· 과· 전공),211,정보기술,21,정보통신,major_qnet_9765,정보통신,qnet_udept_oblig_list
9766,행정학전공(울산대학교만해당),144,도시·교통,14,건설,major_qnet_9766,기타,qnet_udept_oblig_list
9767,철도운전·관제시스템(학과· 과· 전공),091,운전·운송,9,운전·운송,major_qnet_9767,기타,qnet_udept_oblig_list
9768,경영학전공(Brigham Young University Hawaii만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9768,생산관리,qnet_udept_oblig_list
9769,양조 및 음료기술(Hochschule Weihenstephan Triesdorf 대학교만),221,식품,22,식품·가공,major_qnet_9769,식품,qnet_udept_oblig_list
9770,이차전지시스템(학과· 과· 전공),162,기계장비설비·설치,16,기계,major_qnet_9770,기계,qnet_udept_oblig_list
9771,첨단에너지(공학과· (학)과· 전공),261,환경,26,환경·에너지,major_qnet_9771,환경,qnet_udept_oblig_list
9772,금융세무학과(협성대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9772,생산관리,qnet_udept_oblig_list
9773,AI융합경영학과(정석대학만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9773,생산관리,qnet_udept_oblig_list
9774,그린반도체시스템(학과· 과· 전공),024,생산관리,2,경영·회계·사무,major_qnet_9774,생산관리,qnet_udept_oblig_list
9775,제약품질(학과· 과· 전공),221,식품,22,식품·가공,major_qnet_9775,식품,qnet_udept_oblig_list
9776,사물인터넷(트랙·(학)과· 전공),211,정보기술,21,정보통신,major_qnet_9776,정보통신,qnet_udept_oblig_list
9777,제철산업기계((학)과· 전공),162,기계장비설비·설치,16,기계,major_qnet_9777,기계,qnet_udept_oblig_list
9778,홍보기획학((학)과· 전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_9778,디자인,qnet_udept_oblig_list
9779,e-biz전공(서울디지털대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9779,생산관리,qnet_udept_oblig_list
9780,경제학과(영남대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9780,생산관리,qnet_udept_oblig_list
9781,스마트기계설계((학)과· 전공),161,기계제작,16,기계,major_qnet_9781,기계,qnet_udept_oblig_list
9782,스마트웹콘텐츠((학)과· 전공),211,정보기술,21,정보통신,major_qnet_9782,정보통신,qnet_udept_oblig_list
9783,디지털트윈엘리베이터((학)과· 전공),162,기계장비설비·설치,16,기계,major_qnet_9783,기계,qnet_udept_oblig_list
9784,글로벌외식산업((학)과· 전공),222,제과·제빵,22,식품·가공,major_qnet_9784,기타,qnet_udept_oblig_list
9785,무역학과(창원대학교만 해당),024,생산관리,2,경영·회계·사무,major_qnet_9785,생산관리,qnet_udept_oblig_list
9786,도시생태(학)(과· 전공),144,도시·교통,14,건설,major_qnet_9786,기타,qnet_udept_oblig_list
9787,전기공학과(전기설비설계및공사과정),201,전기,20,전기·전자,major_qnet_9787,전기,qnet_udept_oblig_list
9788,스포츠문화((학)과· 전공),061,보건·의료,6,보건·의료,major_qnet_9788,기타,qnet_udept_oblig_list
9789,공공안전관리((학)과· 전공),251,안전관리,25,안전관리,major_qnet_9789,기타,qnet_udept_oblig_list
9790,기계·재료·해양계학과,161,기계제작,16,기계,major_qnet_9790,기계,qnet_udept_oblig_list
9791,위성정보융합(공학)(과· 전공),142,토목,14,건설,major_qnet_9791,토목,qnet_udept_oblig_list
9792,지구환경도시건설(공학),142,토목,14,건설,major_qnet_9792,토목,qnet_udept_oblig_list
9793,도시인프라(공학),142,토목,14,건설,major_qnet_9793,토목,qnet_udept_oblig_list
9794,미래친환경에너지(공학),201,전기,20,전기·전자,major_qnet_9794,전기,qnet_udept_oblig_list
9795,안전경영설계(학),251,안전관리,25,안전관리,major_qnet_9795,기타,qnet_udept_oblig_list
9796,산림융복합(학),243,임업,24,농림어업,major_qnet_9796,기타,qnet_udept_oblig_list
9797,스마트농산업(학),241,농업,24,농림어업,major_qnet_9797,농업,qnet_udept_oblig_list
9798,재난소방·건설안전(학),251,안전관리,25,안전관리,major_qnet_9798,기타,qnet_udept_oblig_list
9799,미래모빌리티설계(학),161,기계제작,16,기계,major_qnet_9799,기계,qnet_udept_oblig_list
9800,로봇·스마트제조(학),161,기계제작,16,기계,major_qnet_9800,기계,qnet_udept_oblig_list
9801,조경·정원디자인(학),143,조경,14,건설,major_qnet_9801,조경,qnet_udept_oblig_list
9802,국제무역경제학부(한국해양대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9802,생산관리,qnet_udept_oblig_list
9803,경영과(순천제일대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9803,생산관리,qnet_udept_oblig_list
9804,AI(학),211,정보기술,21,정보통신,major_qnet_9804,정보통신,qnet_udept_oblig_list
9805,스마트에너지정보통신(학),211,정보기술,21,정보통신,major_qnet_9805,정보통신,qnet_udept_oblig_list
9806,에너지소재화공(학),162,기계장비설비·설치,16,기계,major_qnet_9806,기계,qnet_udept_oblig_list
9807,웰빙외식창업(학),131,조리,13,음식서비스,major_qnet_9807,조리,qnet_udept_oblig_list
9808,미래모빌리티설계(학),166,자동차,16,기계,major_qnet_9808,자동차,qnet_udept_oblig_list
9809,스마트제조(공학),251,안전관리,25,안전관리,major_qnet_9809,기타,qnet_udept_oblig_list
9810,국제통상학전공(성균관대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9810,생산관리,qnet_udept_oblig_list
9811,스마트팜농수산복지(학),241,농업,24,농림어업,major_qnet_9811,농업,qnet_udept_oblig_list
9812,기계금속재료(학),171,금속·재료,17,재료,major_qnet_9812,기타,qnet_udept_oblig_list
9813,경제학과(순천향대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9813,생산관리,qnet_udept_oblig_list
9814,국제무역학과(강원대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9814,생산관리,qnet_udept_oblig_list
9815,미래모빌리티(학),144,도시·교통,14,건설,major_qnet_9815,기타,qnet_udept_oblig_list
9816,소방·산업안전관리(학),251,안전관리,25,안전관리,major_qnet_9816,기타,qnet_udept_oblig_list
9817,소방방재융합(학),251,안전관리,25,안전관리,major_qnet_9817,기타,qnet_udept_oblig_list
9818,항공드론(학),165,항공,16,기계,major_qnet_9818,항공,qnet_udept_oblig_list
9819,소방안전환경(학),182,위험물,18,화학,major_qnet_9819,위험물,qnet_udept_oblig_list
9820,모빌리티융합(학),161,기계제작,16,기계,major_qnet_9820,기계,qnet_udept_oblig_list
9821,소방산업안전관리(학),251,안전관리,25,안전관리,major_qnet_9821,기타,qnet_udept_oblig_list
9822,그린식품가공(학),221,식품,22,식품·가공,major_qnet_9822,식품,qnet_udept_oblig_list
9823,신문방송학과(전북대만해당),082,디자인,8,문화·예술·디자인·방송,major_qnet_9823,디자인,qnet_udept_oblig_list
9824,산업융합전자(학),202,전자,20,전기·전자,major_qnet_9824,전자,qnet_udept_oblig_list
9825,건설시스템안전(공학),142,토목,14,건설,major_qnet_9825,토목,qnet_udept_oblig_list
9826,스마트오션모빌리티(공학),161,기계제작,16,기계,major_qnet_9826,기계,qnet_udept_oblig_list
9827,스마트건설토목(학),142,토목,14,건설,major_qnet_9827,토목,qnet_udept_oblig_list
9828,산업경제학과(중앙대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9828,생산관리,qnet_udept_oblig_list
9829,세무회계학과(협성대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9829,생산관리,qnet_udept_oblig_list
9830,기업금융전공(대구가톨릭대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9830,생산관리,qnet_udept_oblig_list
9831,스마트가드닝(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9831,디자인,qnet_udept_oblig_list
9832,스마트바이오(학),182,위험물,18,화학,major_qnet_9832,위험물,qnet_udept_oblig_list
9833,3D모델링(학),161,기계제작,16,기계,major_qnet_9833,기계,qnet_udept_oblig_list
9834,반도체기계설계(학),161,기계제작,16,기계,major_qnet_9834,기계,qnet_udept_oblig_list
9835,소방응급구조(학),251,안전관리,25,안전관리,major_qnet_9835,기타,qnet_udept_oblig_list
9836,화장품신소재과학(학),181,화공,18,화학,major_qnet_9836,화공,qnet_udept_oblig_list
9837,의무부사관과(대전보건대만해당),061,보건·의료,6,보건·의료,major_qnet_9837,기타,qnet_udept_oblig_list
9838,가드닝(학),243,임업,24,농림어업,major_qnet_9838,기타,qnet_udept_oblig_list
9839,재활의료(공학),202,전자,20,전기·전자,major_qnet_9839,전자,qnet_udept_oblig_list
9840,국제무역학전공(건국대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9840,생산관리,qnet_udept_oblig_list
9841,전자통신AI(공학),201,전기,20,전기·전자,major_qnet_9841,전기,qnet_udept_oblig_list
9842,디지털기술경영전공(호서대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9842,생산관리,qnet_udept_oblig_list
9843,가구리빙디자인(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9843,디자인,qnet_udept_oblig_list
9844,코스메틱사이언스(학),181,화공,18,화학,major_qnet_9844,화공,qnet_udept_oblig_list
9845,회계세무전공(대구가톨릭대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9845,생산관리,qnet_udept_oblig_list
9846,기계생산(공학),161,기계제작,16,기계,major_qnet_9846,기계,qnet_udept_oblig_list
9847,시니어스포츠학전공(대구한의대만해당),061,보건·의료,6,보건·의료,major_qnet_9847,기타,qnet_udept_oblig_list
9848,IT기계(공학),161,기계제작,16,기계,major_qnet_9848,기계,qnet_udept_oblig_list
9849,스마트도시농업복지(학),241,농업,24,농림어업,major_qnet_9849,농업,qnet_udept_oblig_list
9850,공공행정학과(국립한밭대만해당),144,도시·교통,14,건설,major_qnet_9850,기타,qnet_udept_oblig_list
9851,농식품경영(학),243,임업,24,농림어업,major_qnet_9851,기타,qnet_udept_oblig_list
9852,무역학과(전주대만해당),024,생산관리,2,경영·회계·사무,major_qnet_9852,생산관리,qnet_udept_oblig_list
9853,심리학전공(중앙대학교 학점은행제만 해당),061,보건·의료,6,보건·의료,major_qnet_9853,기타,qnet_udept_oblig_list
9854,미래전기자동차(학),166,자동차,16,기계,major_qnet_9854,자동차,qnet_udept_oblig_list
9855,건설스마트안전(공학),142,토목,14,건설,major_qnet_9855,토목,qnet_udept_oblig_list
9856,과학교육과(물리),262,에너지·기상,26,환경·에너지,major_qnet_9856,에너지,qnet_udept_oblig_list
9857,저전력반도체설계(학),202,전자,20,전기·전자,major_qnet_9857,전자,qnet_udept_oblig_list
9858,KMU International Business School학부(국민대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9858,생산관리,qnet_udept_oblig_list
9859,회계학과(중앙대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9859,생산관리,qnet_udept_oblig_list
9860,국제통상학과(국립한국해양대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9860,생산관리,qnet_udept_oblig_list
9861,행정학과(순천대학교만해당),144,도시·교통,14,건설,major_qnet_9861,기타,qnet_udept_oblig_list
9862,회계학전공(경상국립대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9862,생산관리,qnet_udept_oblig_list
9863,공공정책전공(경북대학교만해당),144,도시·교통,14,건설,major_qnet_9863,기타,qnet_udept_oblig_list
9864,공공관리전공(경북대학교만해당),144,도시·교통,14,건설,major_qnet_9864,기타,qnet_udept_oblig_list
9865,에너지환경융합(학),161,기계제작,16,기계,major_qnet_9865,기계,qnet_udept_oblig_list
9866,정보사회학과(한양대학교),211,정보기술,21,정보통신,major_qnet_9866,정보통신,qnet_udept_oblig_list
9867,글로벌금융전공(숭실대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9867,생산관리,qnet_udept_oblig_list
9868,디지털금융전공(숭실대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9868,생산관리,qnet_udept_oblig_list
9869,글로벌바이오메디컬(공학),181,화공,18,화학,major_qnet_9869,화공,qnet_udept_oblig_list
9870,문화콘텐츠기획트랙(호서대학교만해당),082,디자인,8,문화·예술·디자인·방송,major_qnet_9870,디자인,qnet_udept_oblig_list
9871,영상미디어트랙(호서대학교만해당),082,디자인,8,문화·예술·디자인·방송,major_qnet_9871,디자인,qnet_udept_oblig_list
9872,문화영상학부(호서대학교만해당),082,디자인,8,문화·예술·디자인·방송,major_qnet_9872,디자인,qnet_udept_oblig_list
9873,경영학과(동국대학교 경주캠퍼스만해당),024,생산관리,2,경영·회계·사무,major_qnet_9873,생산관리,qnet_udept_oblig_list
9874,무역학과(대구대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9874,생산관리,qnet_udept_oblig_list
9875,중소기업학전공(숭실대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9875,생산관리,qnet_udept_oblig_list
9876,AI스마트팜융합(학),241,농업,24,농림어업,major_qnet_9876,농업,qnet_udept_oblig_list
9877,금융학부(숭실대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9877,생산관리,qnet_udept_oblig_list
9878,화훼플로리스트(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9878,디자인,qnet_udept_oblig_list
9879,스마트승강기(학),162,기계장비설비·설치,16,기계,major_qnet_9879,기계,qnet_udept_oblig_list
9880,농촌지도(학),241,농업,24,농림어업,major_qnet_9880,농업,qnet_udept_oblig_list
9881,이차전지융합(학),162,기계장비설비·설치,16,기계,major_qnet_9881,기계,qnet_udept_oblig_list
9882,3D조형(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9882,디자인,qnet_udept_oblig_list
9883,산업시각디자인(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9883,디자인,qnet_udept_oblig_list
9884,경영학과(세한대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9884,생산관리,qnet_udept_oblig_list
9885,경제학과(대구가톨릭대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9885,생산관리,qnet_udept_oblig_list
9886,에너지나노재료(학),175,도장·도금,17,재료,major_qnet_9886,기타,qnet_udept_oblig_list
9887,행정학과(경상국립대학교만해당),144,도시·교통,14,건설,major_qnet_9887,기타,qnet_udept_oblig_list
9888,점자문헌정보(학),211,정보기술,21,정보통신,major_qnet_9888,정보통신,qnet_udept_oblig_list
9889,기계공학및자동화(학),161,기계제작,16,기계,major_qnet_9889,기계,qnet_udept_oblig_list
9890,동물보건(학),242,축산,24,농림어업,major_qnet_9890,축산,qnet_udept_oblig_list
9891,융합전자통신(학),202,전자,20,전기·전자,major_qnet_9891,전자,qnet_udept_oblig_list
9892,스마트융합기계(학)(과·계열·전공),161,기계제작,16,기계,major_qnet_9892,기계,qnet_udept_oblig_list
9893,해양수산공공인재(학),142,토목,14,건설,major_qnet_9893,토목,qnet_udept_oblig_list
9894,경영과·전공(포항대학교만해당),024,생산관리,2,경영·회계·사무,major_qnet_9894,생산관리,qnet_udept_oblig_list
9895,해사경영관리(학),164,조선,16,기계,major_qnet_9895,기타,qnet_udept_oblig_list
9896,해사법무보험(학),164,조선,16,기계,major_qnet_9896,기타,qnet_udept_oblig_list
9897,해사안전(학),164,조선,16,기계,major_qnet_9897,기타,qnet_udept_oblig_list
9898,지능항해시스템(학),164,조선,16,기계,major_qnet_9898,기타,qnet_udept_oblig_list
9899,해사글로벌(학),164,조선,16,기계,major_qnet_9899,기타,qnet_udept_oblig_list
9900,생태관광(학),061,보건·의료,6,보건·의료,major_qnet_9900,기타,qnet_udept_oblig_list
9901,Global Business&Technology전공(한국외국어대만),024,생산관리,2,경영·회계·사무,major_qnet_9901,생산관리,qnet_udept_oblig_list
9902,무역유통학과(안양대학교만),024,생산관리,2,경영·회계·사무,major_qnet_9902,생산관리,qnet_udept_oblig_list
9903,행정학과(명지대학교만),144,도시·교통,14,건설,major_qnet_9903,기타,qnet_udept_oblig_list
9904,행정학과(충북대학교만),144,도시·교통,14,건설,major_qnet_9904,기타,qnet_udept_oblig_list
9905,경영학부(경일대학교만),024,생산관리,2,경영·회계·사무,major_qnet_9905,생산관리,qnet_udept_oblig_list
9906,국제통상통역학과(금강대학교만),024,생산관리,2,경영·회계·사무,major_qnet_9906,생산관리,qnet_udept_oblig_list
9907,웹툰만화콘텐츠(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9907,디자인,qnet_udept_oblig_list
9908,행정학과(안양대학교만),144,도시·교통,14,건설,major_qnet_9908,기타,qnet_udept_oblig_list
9909,미용피부관리(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9909,디자인,qnet_udept_oblig_list
9910,미용피부화장품(학),082,디자인,8,문화·예술·디자인·방송,major_qnet_9910,디자인,qnet_udept_oblig_list
