대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증명,자격증ID,ncsID
3,금융.보험,1,금융,2,금융상품개발,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","금융상품개발자, 보험상품개발자",312,국제금융역,M047,129
3,금융.보험,1,금융,2,금융상품개발,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","금융상품개발자, 보험상품개발자",312,외환전문역1종,M210,130
3,금융.보험,1,금융,2,금융상품개발,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","금융상품개발자, 보험상품개발자",312,외환전문역2종,M211,131
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,공인회계사,S030,132
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,세무사,S156,133
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용관리사,M087,134
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용위험분석사(CRA),M090,135
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용분석사,M088,136
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,여신심사역,M093,137
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,자산관리사(FP),M103,138
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,재경관리사,M104,139
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,개인보험심사역,M041,140
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,기업보험심사역,M048,141
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용상담사,M089,142
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,국제금융역,M047,143
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,외환전문역1종,M210,144
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,외환전문역2종,M211,145
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용관리사,M087,146
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용위험분석사(CRA),M090,147
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용분석사,M088,148
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,여신심사역,M093,149
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,자산관리사(FP),M103,150
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,재경관리사,M104,151
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,개인보험심사역,M041,152
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,기업보험심사역,M048,153
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용상담사,M089,154
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,국제금융역,M047,155
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,외환전문역1종,M210,156
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,외환전문역2종,M211,157
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용관리사,M087,158
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용위험분석사(CRA),M090,159
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용분석사,M088,160
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,여신심사역,M093,161
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,자산관리사(FP),M103,162
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,재경관리사,M104,163
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,개인보험심사역,M041,164
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,기업보험심사역,M048,165
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용상담사,M089,166
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,국제금융역,M047,167
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,외환전문역1종,M210,168
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,외환전문역2종,M211,169
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,국제금융역(CIFS),M047,170
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,여신심사역,M093,171
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,외환전문역1종,M210,172
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,외환전문역2종,M211,173
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,보험계리사,S133,174
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,손해사정사(신체),S165,175
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,손해사정사(재물),S166,176
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,손해사정사(차량),S167,177
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용관리사,M087,178
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용위험분석사,M090,179
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용분석사,M088,180
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,여신심사역,M093,181
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,자산관리사,M082,182
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,재경관리사,M104,183
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,개인보험심사역,M041,184
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,기업보험심사역,M048,185
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용상담사,M089,186
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,국제금융역,M047,187
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,외환전문역1종,M210,188
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,외환전문역2종,M211,189
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,보험중개사,S135,190
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,보험계리사,S133,191
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,손해사정사(신체),S165,192
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,손해사정사(재물),S166,193
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,손해사정사(차량),S167,194
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용관리사,M087,195
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용위험분석사,M090,196
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용분석사,M088,197
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,여신심사역,M093,198
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,자산관리사,M082,199
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,재경관리사,M104,200
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,개인보험심사역,M041,201
