relation_id,major_id,domain_sub_label_id,domain_label_candidate,is_active
m2d_00512,major_qnet_1719,domain_0034,방송,True
m2d_00513,major_qnet_1720,domain_0033,디자인,True
m2d_00514,major_qnet_1723,domain_0034,방송,True
m2d_00515,major_qnet_1725,domain_0034,방송,True
m2d_00516,major_qnet_1726,domain_0006,용접,True
m2d_00517,major_qnet_1727,domain_0005,전자,True
m2d_00518,major_qnet_1728,domain_0005,전기,True
m2d_00519,major_qnet_1729,domain_0010,건축,True
m2d_00520,major_qnet_1730,domain_0006,기계,True
m2d_00521,major_qnet_1731,domain_0006,기계,True
m2d_00522,major_qnet_1733,domain_0033,디자인,True
m2d_00523,major_qnet_1736,domain_0005,전기,True
m2d_00524,major_qnet_1737,domain_0005,전기,True
m2d_00525,major_qnet_1740,domain_0008,위험물,True
m2d_00526,major_qnet_1741,domain_0033,디자인,True
m2d_00527,major_qnet_1744,domain_0005,전자,True
m2d_00528,major_qnet_1745,domain_0005,전자,True
m2d_00529,major_qnet_1748,domain_0005,전자,True
m2d_00530,major_qnet_1749,domain_0005,전자,True
m2d_00531,major_qnet_1750,domain_0005,전자,True
m2d_00532,major_qnet_1751,domain_0005,전기,True
m2d_00533,major_qnet_1752,domain_0005,전기,True
m2d_00534,major_qnet_1754,domain_0005,전자,True
m2d_00535,major_qnet_1756,domain_0005,전자,True
m2d_00536,major_qnet_1757,domain_0006,생산관리,True
m2d_00537,major_qnet_1758,domain_0005,전자,True
m2d_00538,major_qnet_1759,domain_0033,디자인,True
m2d_00539,major_qnet_1760,domain_0033,디자인,True
m2d_00540,major_qnet_1762,domain_0033,디자인,True
m2d_00541,major_qnet_1763,domain_0005,전자,True
m2d_00542,major_qnet_1765,domain_0005,전자,True
m2d_00543,major_qnet_1766,domain_0033,디자인,True
m2d_00544,major_qnet_1767,domain_0005,전자,True
m2d_00545,major_qnet_1769,domain_0005,전자,True
m2d_00546,major_qnet_1770,domain_0011,조경,True
m2d_00547,major_qnet_1771,domain_0006,기계,True
m2d_00548,major_qnet_1773,domain_0033,디자인,True
m2d_00549,major_qnet_1774,domain_0033,디자인,True
m2d_00550,major_qnet_1775,domain_0006,기계,True
m2d_00551,major_qnet_1776,domain_0006,기계,True
m2d_00552,major_qnet_1777,domain_0006,기계,True
m2d_00553,major_qnet_1779,domain_0033,디자인,True
m2d_00554,major_qnet_1781,domain_0006,기계,True
m2d_00555,major_qnet_1782,domain_0005,전자,True
m2d_00556,major_qnet_1784,domain_0033,디자인,True
m2d_00557,major_qnet_1787,domain_0033,디자인,True
m2d_00558,major_qnet_1788,domain_0006,생산관리,True
m2d_00559,major_qnet_1791,domain_0033,디자인,True
m2d_00560,major_qnet_1793,domain_0033,디자인,True
m2d_00561,major_qnet_1794,domain_0033,디자인,True
m2d_00562,major_qnet_1796,domain_0012,환경,True
m2d_00563,major_qnet_1797,domain_0005,전자,True
m2d_00564,major_qnet_1799,domain_0005,전자,True
m2d_00565,major_qnet_1800,domain_0005,전자,True
m2d_00566,major_qnet_1806,domain_0033,디자인,True
m2d_00567,major_qnet_1807,domain_0005,전자,True
m2d_00568,major_qnet_1808,domain_0005,전자,True
m2d_00569,major_qnet_1810,domain_0005,전자,True
m2d_00570,major_qnet_1811,domain_0005,전자,True
m2d_00571,major_qnet_1813,domain_0034,방송,True
m2d_00572,major_qnet_1814,domain_0034,방송,True
m2d_00573,major_qnet_1815,domain_0005,전자,True
m2d_00574,major_qnet_1816,domain_0005,전자,True
m2d_00575,major_qnet_1819,domain_0034,방송,True
m2d_00576,major_qnet_1820,domain_0006,생산관리,True
m2d_00577,major_qnet_1822,domain_0033,디자인,True
m2d_00578,major_qnet_1825,domain_0034,방송,True
m2d_00579,major_qnet_1825,domain_0034,방송,True
m2d_00580,major_qnet_1826,domain_0034,방송,True
m2d_00581,major_qnet_1827,domain_0033,디자인,True
m2d_00582,major_qnet_1828,domain_0034,방송,True
m2d_00583,major_qnet_1829,domain_0033,디자인,True
m2d_00584,major_qnet_1830,domain_0034,방송,True
m2d_00585,major_qnet_1831,domain_0034,방송,True
m2d_00586,major_qnet_1832,domain_0034,방송,True
m2d_00587,major_qnet_1833,domain_0034,방송,True
m2d_00588,major_qnet_1835,domain_0033,디자인,True
m2d_00589,major_qnet_1837,domain_0006,생산관리,True
m2d_00590,major_qnet_1838,domain_0005,전자,True
m2d_00591,major_qnet_1839,domain_0005,전자,True
m2d_00592,major_qnet_1840,domain_0033,디자인,True
m2d_00593,major_qnet_1841,domain_0006,기계,True
m2d_00594,major_qnet_1844,domain_0005,전자,True
m2d_00595,major_qnet_1845,domain_0005,전자,True
m2d_00596,major_qnet_1846,domain_0005,전자,True
m2d_00597,major_qnet_1847,domain_0005,전자,True
m2d_00598,major_qnet_1848,domain_0005,전자,True
m2d_00599,major_qnet_1850,domain_0005,전자,True
m2d_00600,major_qnet_1851,domain_0005,전자,True
m2d_00601,major_qnet_1852,domain_0005,전자,True
m2d_00602,major_qnet_1853,domain_0005,전자,True
m2d_00603,major_qnet_1854,domain_0005,전자,True
m2d_00604,major_qnet_1855,domain_0005,전자,True
m2d_00605,major_qnet_1856,domain_0004,통신,True
m2d_00606,major_qnet_1858,domain_0005,전자,True
m2d_00607,major_qnet_1859,domain_0033,디자인,True
m2d_00608,major_qnet_1860,domain_0013,자동차,True
m2d_00609,major_qnet_1861,domain_0033,디자인,True
m2d_00610,major_qnet_1862,domain_0033,디자인,True
m2d_00611,major_qnet_1865,domain_0008,화공,True
m2d_00612,major_qnet_1868,domain_0033,디자인,True
m2d_00613,major_qnet_1869,domain_0033,디자인,True
m2d_00614,major_qnet_1872,domain_0033,디자인,True
m2d_00615,major_qnet_1873,domain_0033,디자인,True
m2d_00616,major_qnet_1874,domain_0005,전자,True
m2d_00617,major_qnet_1875,domain_0005,전자,True
m2d_00618,major_qnet_1876,domain_0034,방송,True
m2d_00619,major_qnet_1877,domain_0004,정보통신,True
m2d_00620,major_qnet_1878,domain_0034,방송,True
m2d_00621,major_qnet_1879,domain_0004,정보통신,True
m2d_00622,major_qnet_1880,domain_0033,디자인,True
m2d_00623,major_qnet_1881,domain_0033,디자인,True
m2d_00624,major_qnet_1882,domain_0033,디자인,True
m2d_00625,major_qnet_1883,domain_0033,디자인,True
m2d_00626,major_qnet_1884,domain_0006,생산관리,True
m2d_00627,major_qnet_1885,domain_0034,방송,True
m2d_00628,major_qnet_1886,domain_0033,디자인,True
m2d_00629,major_qnet_1887,domain_0033,디자인,True
m2d_00630,major_qnet_1891,domain_0005,전자,True
m2d_00631,major_qnet_1893,domain_0006,생산관리,True
m2d_00632,major_qnet_1895,domain_0006,생산관리,True
m2d_00633,major_qnet_1896,domain_0006,생산관리,True
m2d_00634,major_qnet_1897,domain_0006,생산관리,True
m2d_00635,major_qnet_1898,domain_0006,생산관리,True
m2d_00636,major_qnet_1899,domain_0006,생산관리,True
m2d_00637,major_qnet_1901,domain_0009,에너지,True
m2d_00638,major_qnet_1902,domain_0008,화공,True
m2d_00639,major_qnet_1903,domain_0008,화공,True
m2d_00640,major_qnet_1904,domain_0009,에너지,True
m2d_00641,major_qnet_1906,domain_0009,에너지,True
m2d_00642,major_qnet_1910,domain_0011,토목,True
m2d_00643,major_qnet_1911,domain_0011,토목,True
m2d_00644,major_qnet_1914,domain_0008,화공,True
m2d_00645,major_qnet_1915,domain_0008,화공,True
m2d_00646,major_qnet_1916,domain_0008,화공,True
m2d_00647,major_qnet_1917,domain_0008,화공,True
m2d_00648,major_qnet_1918,domain_0034,방송,True
m2d_00649,major_qnet_1919,domain_0005,전자,True
m2d_00650,major_qnet_1922,domain_0033,디자인,True
m2d_00651,major_qnet_1923,domain_0033,디자인,True
m2d_00652,major_qnet_1924,domain_0005,전자,True
m2d_00653,major_qnet_1926,domain_0033,디자인,True
m2d_00654,major_qnet_1927,domain_0034,방송,True
m2d_00655,major_qnet_1929,domain_0006,생산관리,True
m2d_00656,major_qnet_1930,domain_0034,방송,True
m2d_00657,major_qnet_1932,domain_0034,방송,True
m2d_00658,major_qnet_1933,domain_0005,전자,True
m2d_00659,major_qnet_1934,domain_0005,전자,True
m2d_00660,major_qnet_1935,domain_0033,디자인,True
m2d_00661,major_qnet_1937,domain_0005,전자,True
m2d_00662,major_qnet_1939,domain_0034,방송,True
m2d_00663,major_qnet_1940,domain_0038,농업,True
m2d_00664,major_qnet_1941,domain_0008,화공,True
m2d_00665,major_qnet_1942,domain_0008,화공,True
m2d_00666,major_qnet_1943,domain_0008,화공,True
m2d_00667,major_qnet_1944,domain_0008,화공,True
m2d_00668,major_qnet_1946,domain_0033,디자인,True
m2d_00669,major_qnet_1948,domain_0033,디자인,True
m2d_00670,major_qnet_1949,domain_0033,디자인,True
m2d_00671,major_qnet_1950,domain_0033,디자인,True
m2d_00672,major_qnet_1951,domain_0033,디자인,True
m2d_00673,major_qnet_1953,domain_0008,화공,True
m2d_00674,major_qnet_1954,domain_0006,기계,True
m2d_00675,major_qnet_1955,domain_0008,화공,True
m2d_00676,major_qnet_1956,domain_0008,화공,True
m2d_00677,major_qnet_1959,domain_0006,기계,True
m2d_00678,major_qnet_1960,domain_0008,화공,True
m2d_00679,major_qnet_1961,domain_0008,화공,True
m2d_00680,major_qnet_1962,domain_0006,생산관리,True
m2d_00681,major_qnet_1963,domain_0006,생산관리,True
m2d_00682,major_qnet_1964,domain_0006,생산관리,True
m2d_00683,major_qnet_1968,domain_0008,화공,True
m2d_00684,major_qnet_1969,domain_0005,전기,True
m2d_00685,major_qnet_1970,domain_0038,농업,True
m2d_00686,major_qnet_1971,domain_0008,화공,True
m2d_00687,major_qnet_1972,domain_0005,전자,True
m2d_00688,major_qnet_1973,domain_0030,조리,True
m2d_00689,major_qnet_1974,domain_0006,생산관리,True
m2d_00690,major_qnet_1975,domain_0012,환경,True
m2d_00691,major_qnet_1977,domain_0005,전자,True
m2d_00692,major_qnet_1979,domain_0005,전자,True
m2d_00693,major_qnet_1980,domain_0005,전자,True
m2d_00694,major_qnet_1981,domain_0005,전자,True
m2d_00695,major_qnet_1982,domain_0005,전자,True
m2d_00696,major_qnet_1983,domain_0005,전자,True
m2d_00697,major_qnet_1987,domain_0008,위험물,True
m2d_00698,major_qnet_1988,domain_0005,전기,True
m2d_00699,major_qnet_1991,domain_0005,전자,True
m2d_00700,major_qnet_1992,domain_0005,전자,True
m2d_00701,major_qnet_1994,domain_0030,조리,True
m2d_00702,major_qnet_1995,domain_0030,조리,True
m2d_00703,major_qnet_1996,domain_0030,조리,True
m2d_00704,major_qnet_1998,domain_0034,방송,True
m2d_00705,major_qnet_1999,domain_0034,방송,True
m2d_00706,major_qnet_2000,domain_0034,방송,True
m2d_00707,major_qnet_2002,domain_0034,방송,True
m2d_00708,major_qnet_2003,domain_0034,방송,True
m2d_00709,major_qnet_2004,domain_0034,방송,True
m2d_00710,major_qnet_2005,domain_0034,방송,True
m2d_00711,major_qnet_2006,domain_0034,방송,True
m2d_00712,major_qnet_2007,domain_0034,방송,True
m2d_00713,major_qnet_2008,domain_0034,방송,True
m2d_00714,major_qnet_2009,domain_0034,방송,True
m2d_00715,major_qnet_2010,domain_0006,생산관리,True
m2d_00716,major_qnet_2012,domain_0034,방송,True
m2d_00717,major_qnet_2013,domain_0034,방송,True
m2d_00718,major_qnet_2014,domain_0034,방송,True
m2d_00719,major_qnet_2016,domain_0034,방송,True
m2d_00720,major_qnet_2021,domain_0034,방송,True
m2d_00721,major_qnet_2022,domain_0006,생산관리,True
m2d_00722,major_qnet_2023,domain_0034,방송,True
m2d_00723,major_qnet_2024,domain_0034,방송,True
m2d_00724,major_qnet_2025,domain_0034,방송,True
m2d_00725,major_qnet_2026,domain_0034,방송,True
m2d_00726,major_qnet_2027,domain_0034,방송,True
m2d_00727,major_qnet_2028,domain_0034,방송,True
m2d_00728,major_qnet_2030,domain_0034,방송,True
m2d_00729,major_qnet_2031,domain_0034,방송,True
m2d_00730,major_qnet_2033,domain_0034,방송,True
m2d_00731,major_qnet_2034,domain_0034,방송,True
m2d_00732,major_qnet_2035,domain_0034,방송,True
m2d_00733,major_qnet_2036,domain_0034,방송,True
m2d_00734,major_qnet_2037,domain_0034,방송,True
m2d_00735,major_qnet_2038,domain_0034,방송,True
m2d_00736,major_qnet_2040,domain_0034,방송,True
m2d_00737,major_qnet_2041,domain_0034,방송,True
m2d_00738,major_qnet_2042,domain_0034,방송,True
m2d_00739,major_qnet_2043,domain_0034,방송,True
m2d_00740,major_qnet_2044,domain_0034,방송,True
m2d_00741,major_qnet_2045,domain_0034,방송,True
m2d_00742,major_qnet_2046,domain_0034,방송,True
m2d_00743,major_qnet_2047,domain_0034,방송,True
m2d_00744,major_qnet_2048,domain_0034,방송,True
m2d_00745,major_qnet_2051,domain_0006,기계,True
m2d_00746,major_qnet_2052,domain_0033,디자인,True
m2d_00747,major_qnet_2053,domain_0005,전자,True
m2d_00748,major_qnet_2054,domain_0005,전자,True
m2d_00749,major_qnet_2055,domain_0008,화공,True
m2d_00750,major_qnet_2056,domain_0030,조리,True
m2d_00751,major_qnet_2057,domain_0030,조리,True
m2d_00752,major_qnet_2058,domain_0030,조리,True
m2d_00753,major_qnet_2059,domain_0008,위험물,True
m2d_00754,major_qnet_2060,domain_0030,조리,True
m2d_00755,major_qnet_2062,domain_0005,전자,True
m2d_00756,major_qnet_2063,domain_0038,농업,True
m2d_00757,major_qnet_2065,domain_0012,환경,True
m2d_00758,major_qnet_2066,domain_0012,환경,True
m2d_00759,major_qnet_2067,domain_0012,환경,True
m2d_00760,major_qnet_2068,domain_0005,전자,True
m2d_00761,major_qnet_3686,domain_0005,전자,True
m2d_00762,major_qnet_2073,domain_0033,디자인,True
m2d_00763,major_qnet_2075,domain_0033,디자인,True
m2d_00764,major_qnet_2078,domain_0033,디자인,True
m2d_00765,major_qnet_2080,domain_0033,디자인,True
m2d_00766,major_qnet_2081,domain_0011,토목,True
m2d_00767,major_qnet_2082,domain_0011,토목,True
m2d_00768,major_qnet_2083,domain_0008,화공,True
m2d_00769,major_qnet_2086,domain_0011,조경,True
m2d_00770,major_qnet_2115,domain_0011,조경,True
m2d_00771,major_qnet_2117,domain_0030,식품,True
m2d_00772,major_qnet_2118,domain_0008,화공,True
m2d_00773,major_qnet_2119,domain_0008,화공,True
m2d_00774,major_qnet_2120,domain_0008,화공,True
m2d_00775,major_qnet_2125,domain_0006,생산관리,True
m2d_00776,major_qnet_2126,domain_0008,화공,True
m2d_00777,major_qnet_2129,domain_0033,디자인,True
m2d_00778,major_qnet_2130,domain_0033,디자인,True
m2d_00779,major_qnet_2131,domain_0033,디자인,True
m2d_00780,major_qnet_2133,domain_0033,디자인,True
m2d_00781,major_qnet_2134,domain_0033,디자인,True
m2d_00782,major_qnet_2135,domain_0033,디자인,True
m2d_00783,major_qnet_2136,domain_0033,디자인,True
m2d_00784,major_qnet_2137,domain_0005,전자,True
m2d_00785,major_qnet_2138,domain_0033,디자인,True
m2d_00786,major_qnet_2139,domain_0033,디자인,True
m2d_00787,major_qnet_2140,domain_0033,디자인,True
m2d_00788,major_qnet_2141,domain_0033,디자인,True
m2d_00789,major_qnet_2142,domain_0005,전자,True
m2d_00790,major_qnet_2143,domain_0015,비파괴검사,True
m2d_00791,major_qnet_2144,domain_0010,건축,True
m2d_00792,major_qnet_2146,domain_0006,기계,True
m2d_00793,major_qnet_2147,domain_0038,축산,True
m2d_00794,major_qnet_2149,domain_0038,축산,True
m2d_00795,major_qnet_2150,domain_0038,축산,True
m2d_00796,major_qnet_2151,domain_0038,축산,True
m2d_00797,major_qnet_2153,domain_0038,축산,True
m2d_00798,major_qnet_2154,domain_0038,축산,True
m2d_00799,major_qnet_2155,domain_0004,정보통신,True
m2d_00800,major_qnet_2157,domain_0004,정보통신,True
m2d_00801,major_qnet_2159,domain_0004,정보통신,True
m2d_00802,major_qnet_2160,domain_0004,정보통신,True
m2d_00803,major_qnet_2161,domain_0004,정보통신,True
m2d_00804,major_qnet_2163,domain_0004,정보통신,True
m2d_00805,major_qnet_2164,domain_0006,생산관리,True
m2d_00806,major_qnet_2165,domain_0004,통신,True
m2d_00807,major_qnet_2166,domain_0004,통신,True
m2d_00808,major_qnet_2167,domain_0004,통신,True
m2d_00809,major_qnet_2168,domain_0004,통신,True
m2d_00810,major_qnet_2169,domain_0005,전자,True
m2d_00811,major_qnet_2170,domain_0005,전자,True
m2d_00812,major_qnet_2171,domain_0005,전자,True
m2d_00813,major_qnet_2172,domain_0033,디자인,True
m2d_00814,major_qnet_2173,domain_0033,디자인,True
m2d_00815,major_qnet_2175,domain_0006,생산관리,True
m2d_00816,major_qnet_2178,domain_0033,디자인,True
m2d_00817,major_qnet_2181,domain_0033,디자인,True
m2d_00818,major_qnet_2183,domain_0033,디자인,True
m2d_00819,major_qnet_2186,domain_0033,디자인,True
m2d_00820,major_qnet_2190,domain_0038,농업,True
m2d_00821,major_qnet_2195,domain_0011,조경,True
m2d_00822,major_qnet_2197,domain_0011,조경,True
m2d_00823,major_qnet_2202,domain_0011,조경,True
m2d_00824,major_qnet_2203,domain_0011,토목,True
m2d_00825,major_qnet_2204,domain_0011,조경,True
m2d_00826,major_qnet_2205,domain_0011,조경,True
m2d_00827,major_qnet_2206,domain_0011,조경,True
m2d_00828,major_qnet_2208,domain_0011,조경,True
m2d_00829,major_qnet_2211,domain_0011,토목,True
m2d_00830,major_qnet_2212,domain_0011,토목,True
m2d_00831,major_qnet_2213,domain_0011,토목,True
m2d_00832,major_qnet_2214,domain_0010,건축,True
m2d_00833,major_qnet_2216,domain_0006,생산관리,True
m2d_00834,major_qnet_2217,domain_0006,기계,True
m2d_00835,major_qnet_2218,domain_0033,디자인,True
m2d_00836,major_qnet_2221,domain_0006,생산관리,True
m2d_00837,major_qnet_2224,domain_0006,기계,True
m2d_00838,major_qnet_2225,domain_0006,기계,True
m2d_00839,major_qnet_2226,domain_0006,기계,True
m2d_00840,major_qnet_2227,domain_0006,기계,True
m2d_00841,major_qnet_2228,domain_0033,디자인,True
m2d_00842,major_qnet_2233,domain_0006,생산관리,True
m2d_00843,major_qnet_2235,domain_0006,기계,True
m2d_00844,major_qnet_2236,domain_0005,전기,True
m2d_00845,major_qnet_2238,domain_0006,기계,True
m2d_00846,major_qnet_2239,domain_0006,기계,True
m2d_00847,major_qnet_2240,domain_0006,기계,True
m2d_00848,major_qnet_2242,domain_0006,기계,True
m2d_00849,major_qnet_2243,domain_0006,생산관리,True
m2d_00850,major_qnet_2244,domain_0006,생산관리,True
m2d_00851,major_qnet_2245,domain_0006,생산관리,True
m2d_00852,major_qnet_2246,domain_0006,기계,True
m2d_00853,major_qnet_2252,domain_0034,방송,True
m2d_00854,major_qnet_2253,domain_0006,생산관리,True
m2d_00855,major_qnet_2254,domain_0006,기계,True
m2d_00856,major_qnet_2255,domain_0005,전기,True
m2d_00857,major_qnet_2257,domain_0006,생산관리,True
m2d_00858,major_qnet_2258,domain_0006,생산관리,True
m2d_00859,major_qnet_2260,domain_0006,생산관리,True
m2d_00860,major_qnet_2262,domain_0030,식품,True
m2d_00861,major_qnet_2263,domain_0006,생산관리,True
m2d_00862,major_qnet_2265,domain_0012,환경,True
m2d_00863,major_qnet_2268,domain_0012,환경,True
m2d_00864,major_qnet_2269,domain_0011,조경,True
m2d_00865,major_qnet_2270,domain_0011,조경,True
m2d_00866,major_qnet_2271,domain_0033,디자인,True
m2d_00867,major_qnet_2272,domain_0006,생산관리,True
m2d_00868,major_qnet_2273,domain_0008,화공,True
m2d_00869,major_qnet_2274,domain_0006,생산관리,True
m2d_00870,major_qnet_2279,domain_0008,화공,True
m2d_00871,major_qnet_2281,domain_0008,화공,True
m2d_00872,major_qnet_2285,domain_0008,화공,True
m2d_00873,major_qnet_2286,domain_0008,화공,True
m2d_00874,major_qnet_2287,domain_0008,화공,True
m2d_00875,major_qnet_2289,domain_0008,화공,True
m2d_00876,major_qnet_2290,domain_0008,화공,True
m2d_00877,major_qnet_2291,domain_0008,화공,True
m2d_00878,major_qnet_2292,domain_0038,농업,True
m2d_00879,major_qnet_2295,domain_0008,화공,True
m2d_00880,major_qnet_2296,domain_0008,화공,True
